Airport ID,Latitude,Longitude
KLH,16.664,74.288
IXK,21.317,70.27
N/A,0,0
NDC,0,0
NAG,21.092,79.047
ISK,19.962,73.807
N/A,0,0
PNQ,18.582,73.919
PBD,21.649,69.656
RAJ,22.309,70.779
RPR,21.18,81.739
N/A,0,0
N/A,0,0
SSE,17.628,75.935
STV,21.115,72.743
UDR,24.617,73.913
N/A,0,0
CMB,7.181,79.884
N/A,8.301,80.428
N/A,7.706,81.678
RML,6.822,79.886
GOY,7.337,81.626
JAF,9.792,80.07
TRR,8.539,81.181
N/A,6.254,81.235
N/A,13.096,103.224
N/A,0,0
N/A,12.255,104.564
N/A,0,0
PNH,11.546,104.844
N/A,0,0
REP,13.411,103.813
N/A,13.531,106.014
N/A,0,0
N/A,28.175,94.802
IXA,23.889,91.241
AJL,23.746,92.803
N/A,0,0
N/A,0,0
IXB,26.681,88.328
RGH,25.261,88.796
N/A,23.643,86.149
N/A,0,0
BBI,20.244,85.818
CCU,22.655,88.447
N/A,0,0
COH,26.33,89.467
CBD,0,0
DBO,23.834,86.425
N/A,27.989,94.223
YOP,26.739,83.449
N/A,26.106,91.585
GAY,24.748,84.943
N/A,21.579,84.006
IMF,24.76,93.897
N/A,21.913,84.05
N/A,18.88,82.552
IXW,22.812,86.168
JRH,26.731,94.176
N/A,0,0
N/A,0,0
N/A,24.135,91.811
N/A,0,0
IXH,24.308,92.007
IXS,24.913,92.979
N/A,0,0
IXI,27.291,94.097
LDA,0,0
MOH,27.483,95.017
N/A,26.12,85.313
N/A,20.87,82.519
IXT,28.066,95.336
N/A,23.474,87.428
N/A,0,0
N/A,0,0
PAT,25.591,85.088
N/A,25.76,87.409
N/A,0,0
IXR,23.315,85.321
N/A,0,0
RRK,22.256,84.814
N/A,0,0
N/A,0,0
N/A,0,0
TEI,0,0
N/A,0,0
N/A,0,0
N/A,20.098,83.183
VTZ,0,0
N/A,27.588,93.828
CXB,21.452,91.964
N/A,0,0
CGP,22.249,91.813
IRD,24.152,89.049
JSR,23.184,89.161
N/A,0,0
RJH,24.437,88.616
SPD,25.759,88.909
N/A,0,0
N/A,0,0
ZYL,24.963,91.867
N/A,23.778,90.382
DAC,23.843,90.398
N/A,0,0
HKG,22.309,113.914
N/A,0,0
N/A,22.436,114.08
AGR,27.156,77.961
N/A,0,0
IXD,25.439,81.734
ATQ,31.707,74.799
N/A,0,0
N/A,28.072,73.207
N/A,26.988,80.893
VNS,25.452,82.859
KUU,31.882,77.184
N/A,30.27,74.756
N/A,28.837,76.178
N/A,28.422,79.45
IXC,30.673,76.788
N/A,26.404,80.41
N/A,28.584,77.205
DED,30.187,78.18
DEL,28.566,77.103
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,24.654,77.347
GWL,26.294,78.228
N/A,29.181,75.753
N/A,25.49,78.559
JOH,26.251,73.048
JAI,26.824,75.81
JSA,26.889,70.864
IXJ,32.69,74.838
KNU,26.441,80.363
N/A,0,0
KTU,25.161,75.845
LUH,30.854,75.951
IXL,34.136,77.546
LKO,26.761,80.886
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
IXP,32.234,75.634
N/A,30.315,76.363
PGH,29.033,79.474
N/A,0,0
N/A,26.25,81.381
N/A,0,0
N/A,0,0
N/A,31.082,77.058
N/A,29.994,77.424
SXR,33.987,74.774
TNI,0,0
N/A,0,0
N/A,20.257,100.437
N/A,0,0
N/A,0,0
LPQ,19.897,102.161
N/A,0,0
ODY,0,0
N/A,0,0
PKZ,15.132,105.781
N/A,19.455,103.218
ZBY,0,0
ZVK,16.556,104.759
N/A,0,0
VNA,0,0
THK,0,0
VTE,17.988,102.563
XKH,0,0
MFM,22.149,113.591
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BWA,27.506,83.416
N/A,26.571,88.079
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,26.709,85.922
N/A,0,0
KTM,27.696,85.359
N/A,0,0
LUA,0,0
N/A,0,0
N/A,0,0
MEY,0,0
N/A,0,0
N/A,28.104,81.667
PKR,28.2,83.981
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SIF,27.159,84.98
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BIR,26.483,87.264
AGX,10.823,72.176
BLR,12.95,77.668
BEP,0,0
N/A,17.908,77.486
VGA,16.53,80.797
CJB,11.031,77.044
COK,0,0
CCJ,11.136,75.955
CDP,14.51,78.773
N/A,9.153,92.819
N/A,17.629,78.403
N/A,0,0
N/A,0,0
HYD,17.452,78.461
N/A,0,0
N/A,0,0
N/A,0,0
IXM,9.834,78.093
N/A,0,0
IXE,12.96,74.893
MAA,12.994,80.18
N/A,0,0
N/A,16.541,79.318
NVY,0,0
IXZ,11.646,92.733
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
RJA,17.109,81.818
N/A,11.782,78.065
N/A,10.72,79.104
N/A,0,0
TIR,13.632,79.543
TRZ,10.765,78.709
TRV,8.482,76.918
N/A,12.907,80.121
N/A,0,0
N/A,0,0
N/A,0,0
N/A,17.918,79.599
PBH,27.403,89.426
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MLE,4.192,73.529
N/A,0,0
BKK,13.912,100.607
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,14.102,99.917
N/A,14.874,100.663
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
UTP,12.68,101.005
N/A,13.769,102.315
N/A,0,0
N/A,19.497,100.286
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LPT,18.272,99.504
PRH,18.132,100.164
N/A,0,0
N/A,0,0
N/A,0,0
HHQ,12.634,99.951
N/A,15.277,100.296
N/A,0,0
N/A,16.821,101.254
N/A,16.7,98.545
N/A,15.673,100.137
PHS,16.783,100.279
N/A,0,0
N/A,17.674,100.235
N/A,17.234,99.058
N/A,0,0
NAW,6.52,101.743
N/A,0,0
N/A,8.099,98.986
N/A,7.186,100.608
PAN,6.785,101.153
N/A,9.548,100.062
NST,8.471,99.956
N/A,0,0
HKT,8.113,98.317
N/A,9.778,98.585
HDY,6.933,100.393
TST,7.509,99.616
N/A,6.527,101.242
N/A,0,0
N/A,0,0
N/A,0,0
UTH,17.386,102.788
N/A,0,0
N/A,0,0
N/A,0,0
SNO,17.195,104.119
N/A,14.869,103.489
LOE,17.439,101.722
N/A,0,0
NAK,14.934,102.079
KOP,17.412,104.777
N/A,0,0
UBP,0,0
N/A,17.384,104.643
KKC,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
DAD,16.044,108.199
N/A,0,0
N/A,0,0
N/A,0,0
HAN,21.222,105.806
N/A,0,0
NHA,12.218,109.2
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SGN,10.82,106.662
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,21.182,94.929
N/A,24.269,97.246
N/A,0,0
N/A,0,0
N/A,14.141,93.368
N/A,14.098,98.202
N/A,0,0
N/A,0,0
N/A,0,0
HEH,20.743,96.792
N/A,0,0
N/A,0,0
N/A,0,0
KET,21.301,99.637
N/A,0,0
N/A,0,0
N/A,23.189,94.051
KYP,19.427,93.534
N/A,10.049,98.538
N/A,0,0
N/A,19.692,97.215
N/A,0,0
N/A,0,0
LSH,22.977,97.752
N/A,20.94,94.822
N/A,0,0
MDL,21.702,95.978
MGZ,12.443,98.621
MGZ,0,0
N/A,0,0
N/A,0,0
MYT,25.383,97.353
N/A,0,0
N/A,16.445,97.661
N/A,0,0
N/A,23.092,96.645
N/A,0,0
MOG,20.517,99.257
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,25.354,97.295
N/A,20.89,97.736
N/A,0,0
N/A,16.894,97.675
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,16.813,94.775
N/A,0,0
PBU,27.33,97.426
N/A,0,0
N/A,0,0
N/A,18.824,95.266
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,20.942,95.914
AKY,20.133,92.872
SNW,18.461,94.299
THL,20.484,99.935
N/A,0,0
N/A,19.031,96.401
N/A,0,0
N/A,0,0
RGN,16.907,96.133
UPG,-5.062,119.554
BUW,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-4.317,122.467
N/A,-2.558,120.324
N/A,0,0
N/A,0,0
N/A,-2.529,121.357
N/A,-3.045,119.822
KDI,-4.082,122.417
BIK,-1.19,136.108
ONI,0,0
FOO,0,0
N/A,0,0
NBX,-3.368,135.496
N/A,0,0
N/A,0,0
ZRI,0,0
TIM,-4.528,136.887
EWI,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BUI,0,0
N/A,0,0
ZRM,0,0
DJJ,-2.577,140.516
N/A,0,0
LHI,0,0
LII,0,0
OKL,0,0
N/A,0,0
SEH,0,0
N/A,0,0
WMX,-4.096,138.952
N/A,0,0
MDP,0,0
BXD,0,0
N/A,0,0
N/A,0,0
MKQ,-8.52,140.418
OKQ,0,0
N/A,0,0
TMH,0,0
GLX,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GTO,0.637,122.852
N/A,3.683,125.528
TLI,0,0
N/A,0,0
PLW,-0.918,119.909
MDC,1.549,124.926
MNA,0,0
PSJ,-1.417,120.657
N/A,0,0
OTI,0,0
TTE,0.832,127.381
N/A,0,0
LUW,-1.039,122.772
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MAL,0,0
N/A,0,0
N/A,0,0
N/A,-5.661,132.731
N/A,0,0
AMQ,-3.709,128.09
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KEQ,0,0
FKQ,0,0
INX,0,0
KNG,-3.644,133.695
RDE,0,0
BXB,0,0
MKW,-0.88,134.05
SOQ,-0.926,131.12
TXM,0,0
N/A,0,0
N/A,0,0
BTU,3.172,113.044
BLG,0,0
LSM,0,0
N/A,0,0
N/A,0,0
KCH,1.485,110.346
ODN,0,0
LMN,0,0
MKM,0,0
N/A,0,0
MUR,4.178,114.331
N/A,0,0
BKM,0,0
KPI,0,0
MYY,4.325,113.988
SBW,2.264,111.983
N/A,0,0
N/A,0,0
N/A,0,0
BBN,0,0
SDK,0,0
LDU,5.032,118.324
N/A,0,0
BKI,5.937,116.051
LBU,5.301,115.25
PAY,0,0
N/A,0,0
KUD,0,0
TWU,4.313,118.122
BWN,4.946,114.928
SBG,5.874,95.339
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-7.346,108.246
N/A,0,0
N/A,-7.616,111.434
MLG,-7.926,112.714
PKU,0.461,101.444
DUM,1.609,101.433
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-6.293,106.57
BDO,-6.901,107.576
CBN,-6.756,108.539
JAK,0,0
N/A,0,0
HLP,-6.266,106.891
CGK,-6.126,106.656
JOG,-7.788,110.432
N/A,0,0
CXP,-7.645,109.034
PCB,-6.337,106.764
N/A,0,0
SRG,-6.973,110.375
N/A,-5.242,105.179
BTH,1.121,104.119
TJQ,-2.746,107.755
PGK,-2.163,106.139
TNJ,0.922,104.532
SIQ,-0.479,104.579
N/A,0,0
GNS,1.166,97.703
N/A,1.399,99.432
PDG,-0.876,100.352
N/A,0,0
N/A,0,0
MES,3.558,98.672
N/A,0,0
N/A,0,0
N/A,1.555,98.89
N/A,0,0
N/A,0,0
N/A,-0.349,111.748
N/A,0,0
N/A,0,0
KTG,-1.816,109.963
N/A,3.909,108.388
PNK,-0.151,109.404
N/A,0.836,112.936
SQC,0.064,111.475
DJB,-1.638,103.644
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
DJB,0,0
BKS,-3.864,102.341
PLM,-2.898,104.701
N/A,-3.286,103.879
RGT,-0.353,102.335
N/A,-2.542,101.088
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,5.069,97.259
N/A,5.227,96.95
N/A,0,0
BTJ,5.523,95.42
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LGK,0,0
N/A,0,0
N/A,0,0
N/A,2.041,103.307
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SWY,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,2.818,104.16
AOR,6.194,100.403
N/A,5.466,100.391
KBR,6.166,102.294
KUA,3.775,103.209
KTE,4.537,103.426
N/A,3.112,101.703
IPH,4.568,101.092
JHB,1.641,103.669
KUL,2.746,101.71
LGK,6.33,99.729
MKZ,2.263,102.251
TGG,5.382,103.103
PEN,5.297,100.277
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-9.303,125.287
DIL,0,0
N/A,-8.485,126.399
N/A,0,0
N/A,0,0
MPT,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BDJ,-3.442,114.761
N/A,-3.413,115.996
PKN,-2.705,111.673
N/A,0,0
N/A,0,0
PKY,-2.225,113.943
N/A,-2.501,112.977
N/A,0,0
N/A,0,0
N/A,0,0
ABU,0,0
BJW,0,0
MOF,-8.641,122.237
ENE,-8.849,121.662
RTG,-8.596,120.478
N/A,0,0
N/A,0,0
KOE,-10.171,123.671
LKA,0,0
N/A,0,0
N/A,0,0
LBJ,-8.486,119.889
N/A,0,0
N/A,0,0
N/A,0,0
LBW,0,0
N/A,0,0
N/A,0,0
TJS,0,0
N/A,0,0
N/A,0,0
N/A,2.154,117.432
BPN,-1.268,116.894
N/A,0,0
N/A,0,0
N/A,0,0
TRK,3.326,117.566
SRI,-0.484,117.157
N/A,-0.093,117.439
N/A,0,0
N/A,0,0
AMI,-8.561,116.094
BMU,-8.539,118.687
DPS,-8.748,115.167
SWG,-8.489,117.412
N/A,-9.409,119.246
WGP,-9.67,120.304
N/A,0,0
SUB,-7.38,112.787
N/A,0,0
SOC,-7.516,110.757
SUB,0,0
N/A,0,0
N/A,1.424,103.811
QPG,1.36,103.909
N/A,1.387,103.709
XSP,1.417,103.867
SIN,1.356,103.987
N/A,-27.57,153.008
ABM,-10.951,142.459
ASP,-23.807,133.902
BNE,-27.384,153.118
OOL,-28.164,153.505
CNS,-16.886,145.755
CTL,-26.413,146.262
N/A,0,0
ISA,-20.664,139.489
MCY,-26.603,153.091
MKY,-21.172,149.18
HTI,0,0
N/A,-27.411,151.735
PPP,-20.495,148.552
ROK,-23.382,150.475
TSV,-19.253,146.765
WEI,-12.679,141.925
DRW,0,0
GTE,0,0
GOV,0,0
N/A,0,0
BAS,0,0
HIR,0,0
N/A,0,0
MUA,0,0
GZO,0,0
AVV,-38.039,144.469
ABX,-36.068,146.958
MEB,-37.728,144.902
N/A,-38.099,147.149
HBA,-42.836,147.51
LST,-41.545,147.214
LVO,0,0
MBW,-37.976,145.102
MEL,-37.673,144.843
N/A,0,0
N/A,-37.932,144.753
INU,0,0
ADL,-34.945,138.531
N/A,-32.507,137.717
BME,0,0
N/A,0,0
N/A,0,0
CVQ,0,0
N/A,-34.703,138.621
N/A,0,0
JAD,-32.097,115.881
KTA,-20.712,116.773
KGI,-30.789,121.462
KNX,-15.778,128.707
LEA,-22.236,114.089
ZNE,0,0
PBO,0,0
PHE,-20.378,118.626
N/A,0,0
N/A,-34.793,138.633
PER,-31.94,115.967
UMR,-31.144,136.817
N/A,-10.451,105.69
BWU,-33.924,150.988
CBR,-35.308,149.194
CFS,-30.321,153.116
CDU,-34.04,150.687
DBO,-32.217,148.575
N/A,0,0
NLK,-29.041,167.939
N/A,0,0
RCM,-33.601,150.781
SYD,-33.946,151.177
TMW,-31.084,150.847
WGA,-35.165,147.466
N/A,0,0
PEK,40.08,116.584
N/A,0,0
CIF,0,0
CIH,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,40.853,111.822
N/A,0,0
HLD,49.205,119.825
N/A,0,0
N/A,0,0
N/A,0,0
BAV,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,38.281,114.696
N/A,0,0
TSN,39.124,117.346
N/A,0,0
TGO,0,0
N/A,0,0
HLH,0,0
N/A,0,0
N/A,0,0
XIL,0,0
N/A,0,0
TYN,37.747,112.629
N/A,0,0
BHY,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CSX,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CAN,23.184,113.266
N/A,0,0
CSX,28.189,113.219
HAK,0,0
N/A,0,0
N/A,0,0
HNY,0,0
N/A,0,0
N/A,0,0
KWL,25.218,110.039
N/A,0,0
N/A,0,0
N/A,0,0
MXZ,0,0
N/A,0,0
NNG,22.608,108.172
ZHA,0,0
SWA,23.4,116.683
N/A,0,0
N/A,0,0
N/A,0,0
SYX,0,0
SZX,22.639,113.812
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LZH,0,0
N/A,0,0
CGO,34.519,113.841
N/A,0,0
WUH,30.784,114.208
LYA,0,0
N/A,0,0
SHS,0,0
N/A,0,0
N/A,0,0
WUH,0,0
N/A,0,0
N/A,30.552,111.469
N/A,0,0
N/A,0,0
FNJ,39.033,125.783
N/A,0,0
N/A,0,0
N/A,0,0
DNH,0,0
N/A,0,0
N/A,0,0
INC,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ZGC,36.517,103.622
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SIA,0,0
N/A,0,0
XIY,34.446,108.752
N/A,0,0
N/A,0,0
ULN,47.843,106.766
N/A,0,0
N/A,0,0
N/A,21.975,100.76
N/A,0,0
N/A,0,0
N/A,0,0
KMG,24.992,102.743
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
XMN,24.544,118.127
N/A,0,0
N/A,0,0
N/A,0,0
CZX,0,0
KHN,28.6,115.917
N/A,0,0
N/A,0,0
N/A,0,0
FOC,25.933,119.662
KOW,0,0
HGH,30.228,120.432
N/A,0,0
JDZ,0,0
N/A,0,0
N/A,0,0
LYG,0,0
HYN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
NGB,29.825,121.465
N/A,0,0
NKG,31.74,118.86
HFE,31.78,117.298
N/A,0,0
TAO,36.263,120.375
N/A,0,0
N/A,0,0
N/A,0,0
SHA,31.198,121.336
N/A,0,0
TNA,0,0
TXN,0,0
N/A,0,0
WNZ,0,0
YNT,37.402,121.372
N/A,0,0
CKG,29.719,106.641
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KWE,0,0
N/A,0,0
LXA,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CTU,30.578,103.947
N/A,0,0
N/A,0,0
XIC,27.989,102.184
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KHG,39.543,76.022
HTN,37.038,79.866
N/A,0,0
URC,43.907,87.474
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
HRB,45.623,126.25
N/A,0,0
N/A,0,0
N/A,46.843,130.465
N/A,44.524,129.569
N/A,0,0
N/A,0,0
CGQ,0,0
N/A,0,0
N/A,0,0
DLC,38.966,121.538
N/A,0,0
N/A,0,0
N/A,42.882,129.448
